###FILE ALREADY PARSED###
22490 0 4
22568 0 5
22647 0 2
22726 0 4
22726 0 7
22805 0 3
22805 0 6
22884-23200 0 4
22884-23200 0 7
23200 0 3
23200 0 6
23279 0 2
23279 0 5
23358-23674 0 3
23358-23674 0 6
23674 0 2
23674 0 5
23753 0 1
23753 0 4
23832-23990 0 2
23832-23990 0 5
24147-24305 0 3
24305-24463 0 4
24621-24779 0 5
24937 0 5
25016 0 3
25095 0 4
25174 0 7
25253-25411 0 2
25253-25411 0 6
25568-25726 0 2
25568-25726 0 6
26042-26200 0 2
26042-26200 0 6
26358 0 2
26358 0 6
26516-26674 0 2
26516-26674 0 6
26832 0 2
26832 0 6
26990-27147 0 1
26990-27147 0 4
27305 0 1
27305 0 4
27463-27621 0 2
27463-27621 0 5
27779-27937 0 2
27779-27937 0 6
28095-28253 0 2
28095-28253 0 6
28568-28726 0 2
28568-28726 0 6
28884 0 2
28884 0 6
29042-29200 0 2
29042-29200 0 6
29358 0 2
29358 0 6
29516-29674 0 3
29516-29674 0 7
29832 0 3
29832 0 7
29990-30147 0 1
29990-30147 0 5
30305-30463 0 3
30305-30463 0 5
30305-30463 0 6
30621-30779 0 3
30621-30779 0 5
30621-30779 0 6
31095-31253 0 3
31095-31253 0 5
31095-31253 0 6
31411 0 3
31411 0 5
31411 0 6
31568-31726 0 3
31568-31726 0 5
31568-31726 0 6
31884 0 3
31884 0 5
31884 0 6
32042-32200 0 1
32042-32200 0 2
32042-32200 0 4
32358 0 1
32358 0 2
32358 0 4
32516-32674 0 2
32516-32674 0 3
32516-32674 0 5
32832-32990 0 3
32832-32990 0 5
32832-32990 0 6
33147-33305 0 3
33147-33305 0 5
33147-33305 0 6
33621-33779 0 3
33621-33779 0 5
33621-33779 0 6
33937 0 3
33937 0 5
33937 0 6
34095-34253 0 3
34095-34253 0 5
34095-34253 0 6
34411 0 3
34411 0 5
34411 0 6
34568-34726 0 4
34568-34726 0 6
34568-34726 0 7
34884 0 4
34884 0 6
34884 0 7
35042-35200 0 2
35042-35200 0 3
35042-35200 0 5
35358-35674 0 1
35832-35990 0 2
35990-37253 0 4
36621-37253 0 7
37253-37568 0 5
37253-37568 0 7
37726 0 4
37726 0 7
37805 0 3
37805 0 6
37884-38516 0 5
37884-40411 0 2
38516-38990 0 7
38990 0 6
39068 0 5
39147-40411 0 4
39779-39990 0 6
39990-40200 0 5
40200-40411 0 7
40411-40726 0 1
40411-41674 0 6
40884-41042 0 2
41042-42305 0 4
41674-42305 0 5
42305-42516 0 3
42305-42516 0 6
42516-42726 0 2
42516-42726 0 5
42726-42937 0 3
42726-42937 0 6
42937-43358 0 7
42937-44990 0 4
43568-43779 0 7
43779-43990 0 6
43990-44200 0 1
44200-44990 0 2
44990 0 1
45147 0 2
45305 0 3
45463-45779 0 1
45463-46726 0 7
45937-46095 0 2
46095-47358 0 4
46726-47358 0 6
47358-47674 0 5
47358-47674 0 7
47832 0 4
47832 0 7
47911 0 3
47911 0 6
47990-48621 0 5
47990-50516 0 2
48621-49095 0 7
49095 0 6
49174 0 5
49253-50516 0 4
49884-50095 0 6
50095-50305 0 5
50305-50516 0 7
50516-50832 0 1
50516-52411 0 6
50990-51147 0 2
51147-52411 0 4
52411-52621 0 5
52621-52832 0 4
52832-53042 0 5
53042-53358 0 6
53042-54937 0 2
53516 0 7
53674-54937 0 6
54937-55411 0 1
54937-55411 0 4
55568-56042 0 2
55568-56042 0 5
56042 0 1
56042 0 3
56200-57305 0 1
56200-57305 0 3
57463-57621 0 3
57463-57621 0 4
57779-57937 0 2
57779-57937 0 5
58095-58568 0 1
58095-58568 0 6
58568 0 2
58568 0 4
58726-59832 0 2
58726-59832 0 4
59990-60147 0 1
59990-60147 0 3
59990-60147 0 5
60305-60463 0 2
60305-60463 0 4
60305-60463 0 6
60621 0 3
60621 0 5
60621 0 7
60937 0 3
60937 0 5
60937 0 7
61411 0 3
61411 0 5
61411 0 7
61726 0 3
61726 0 5
61726 0 7
61884 0 3
61884 0 5
61884 0 7
62200 0 3
62200 0 5
62200 0 7
62358-62516 0 1
62358-62516 0 3
62358-62516 0 5
62674 0 1
62674 0 3
62674 0 5
62832-62990 0 2
62832-62990 0 4
62832-62990 0 6
63147 0 3
63147 0 5
63147 0 7
63463 0 3
63463 0 5
63463 0 7
63937 0 3
63937 0 5
63937 0 7
64253 0 3
64253 0 5
64253 0 7
64411 0 3
64411 0 5
64411 0 7
64726 0 3
64726 0 5
64726 0 7
64884-65042 0 2
64884-65042 0 4
64884-65042 0 6
65200 0 2
65200 0 4
65200 0 6
65358-65516 0 1
65358-65516 0 3
65358-65516 0 5
65674 0 3
65832 0 6
65832-65990 0 1
65911 0 5
65990 0 3
65990 0 7
66147 0 6
66147-66305 0 1
66226 0 5
66305 0 3
66463 0 6
66463-66621 0 1
66542 0 5
66621 0 3
66621 0 7
66779 0 6
66779-66937 0 1
66858 0 5
66937 0 3
67095 0 6
67095-67253 0 1
67174 0 5
67253 0 3
67253 0 7
67411 0 6
67411-67568 0 1
67490 0 5
67568 0 3
67726 0 3
67726 0 6
67726-67884 0 1
67805 0 5
67884 0 3
67884 0 7
68042 0 6
68042-68200 0 1
68121 0 5
68200 0 3
68358 0 6
68358-68516 0 1
68437 0 5
68516 0 3
68516 0 7
68674 0 6
68674-68832 0 1
68753 0 5
68832 0 3
68990 0 6
68990-69147 0 1
69068 0 5
69147 0 3
69147 0 7
69305 0 6
69305-69463 0 1
69384 0 5
69463 0 3
69463-69779 0 7
69621-69779 0 1
69779 0 3
69779-70095 0 5
69937 0 3
69937-70095 0 1
70095 0 3
70095-70411 0 7
70253-70411 0 1
70411 0 3
70411-70726 0 5
70568-70726 0 1
70726 0 3
70726-70884 0 7
70884 0 6
70884-71042 0 1
70963 0 5
71042 0 3
71042 0 7
71200 0 6
71200-71358 0 1
71279 0 5
71358 0 3
71358-71516 0 7
71516 0 6
71516-71674 0 1
71595 0 5
71674 0 3
71674 0 7
71832 0 6
71832-71990 0 1
71911 0 5
71990 0 3
71990-72147 0 7
72147 0 6
72147-72305 0 1
72226 0 5
72305 0 3
72305 0 7
72463 0 6
72463-72621 0 1
72542 0 5
72621 0 3
72621-72779 0 7
72779 0 3
72779 0 6
72779-72937 0 1
72858 0 5
72937 0 3
72937 0 7
73095 0 6
73095-73253 0 1
73174 0 5
73253 0 3
73253-73411 0 7
73411 0 6
73411-73568 0 1
73490 0 5
73568 0 3
73568 0 7
73726 0 6
73726-73884 0 1
73805 0 5
73884 0 3
73884-74042 0 7
74042 0 6
74042-74200 0 1
74121 0 5
74200 0 3
74200 0 7
74358 0 6
74358-74516 0 1
74437 0 5
74516 0 3
74516-74726 0 7
74674-74832 0 1
74726-74937 0 5
74832 0 3
74937-75147 0 6
74990 0 3
74990-75147 0 1
75147 0 1
75147 0 4
75226 0 2
75226 0 5
75305 0 3
75305 0 6
75384 0 4
75384 0 7
75463 0 3
75463 0 6
75542 0 4
75542 0 7
75621 0 1
75621 0 5
75700 0 2
75700 0 6
75779-76095 0 3
75779-76253 0 7
76095-76253 0 2
76253 0 1
76253 0 6
76332 0 3
76332 0 5
76411-76726 0 2
76411-76884 0 4
76726-76884 0 1
76884 0 2
76884 0 3
76963 0 1
76963 0 4
77042 0 2
77042 0 5
77358-77832 0 1
77358-77990 0 4
77832 0 1
77911 0 2
77990-78305 0 3
77990-78305 0 4
78305-78621 0 3
78305-78779 0 7
78621-78779 0 2
78779 0 1
78779 0 6
78858 0 3
78858 0 5
78937-79253 0 2
78937-79411 0 4
79253-79411 0 1
79411 0 1
79411 0 3
79490 0 2
79490 0 4
79568 0 3
79568 0 5
79884-80516 0 2
79884-80516 0 4
80516-80832 0 1
80516-80832 0 4
80832-81305 0 2
80832-81305 0 5
81305 0 1
81305 0 4
81384 0 2
81384 0 5
81463-82095 0 3
81463-82095 0 6
82095-82568 0 2
82095-82568 0 5
82568 0 1
82568 0 4
82647 0 2
82647 0 5
82726-83358 0 3
82726-83358 0 7
83358-83674 0 4
83358-83674 0 6
83674 0 7
83674-83990 0 3
83832 0 6
83990-84305 0 2
83990-84305 0 5
84305 0 1
84305 0 6
84463 0 2
84463 0 5
84621 0 1
84621 0 4
84779 0 3
84937 0 4
84937-85253 0 1
85095 0 5
85253 0 6
85253-85568 0 2
85411 0 4
85568 0 5
85568-85884 0 3
85726 0 6
85884-86200 0 3
85884-86358 0 7
86200-86358 0 2
86358 0 1
86358 0 6
86437 0 3
86437 0 5
86516-86832 0 2
86516-86990 0 4
86832-86990 0 1
86990 0 2
86990 0 3
87068 0 1
87068 0 4
87147 0 2
87147 0 5
87463-87937 0 1
87463-88095 0 4
87937 0 1
88016 0 2
88095-88411 0 3
88095-88411 0 4
88411-88726 0 3
88411-88884 0 7
88726-88884 0 2
88884 0 1
88884 0 6
88963 0 3
88963 0 5
89042-89358 0 2
89042-89516 0 4
89358-89516 0 1
89516 0 1
89516 0 3
89595 0 2
89595 0 4
89674 0 3
89674 0 5
89990-90621 0 2
89990-90621 0 4
90621-90937 0 1
90621-90937 0 4
90937-91411 0 2
90937-91411 0 5
91411 0 1
91411 0 4
91490 0 2
91490 0 5
91568-92200 0 3
91568-92200 0 6
92200-92674 0 2
92200-92674 0 5
92674 0 1
92674 0 4
92753 0 2
92753 0 5
92832-93463 0 3
92832-93463 0 7
93463-93779 0 4
93463-93779 0 6
93779 0 7
93779-94095 0 3
93937 0 6
94095-94411 0 2
94095-94411 0 5
94411 0 1
94411 0 6
94568 0 2
94568 0 5
94726 0 1
94726 0 4
94884 0 3
95042 0 4
95042-95358 0 1
95200 0 5
95358 0 6
95358-95674 0 2
95516 0 4
95674 0 5
95674-95990 0 3
95832 0 6
95990 0 7
96147 0 7
96305 0 7
96463 0 7
96621-96779 0 7
96779 0 6
96937 0 4
97095 0 5
97253 0 6
97253-97726 0 2
97411 0 5
97568 0 4
97726 0 3
97726-98200 0 1
97884 0 7
98042 0 5
98200 0 6
98200-98516 0 2
98358 0 5
98516-98990 0 3
98516-98990 0 4
98990 0 5
98990-99463 0 3
99147 0 4
99305 0 4
99463 0 5
99463-99779 0 2
99621 0 6
99779-100253 0 1
99779-100568 0 7
100253-100726 0 2
100568 0 3
100726 0 4
100726-101042 0 1
100884 0 5
101042-101516 0 3
101042-101516 0 6
101516 0 7
101516-101990 0 2
101595 0 6
101674-102305 0 5
101990-102305 0 1
102305 0 6
102305-102779 0 2
102463 0 5
102621 0 4
102779 0 5
102779-103253 0 1
102937 0 7
103095 0 6
103253 0 6
103253-103568 0 2
103411 0 7
103568-104042 0 3
103568-104042 0 5
104042 0 4
104042-104516 0 3
104200-104832 0 4
104516-104832 0 2
104832 0 6
104832-105305 0 1
104990 0 5
105147 0 4
105305 0 3
105305-105779 0 2
105463 0 7
105621 0 6
105779 0 5
105779-106095 0 1
105937 0 4
106095 0 7
106095-106884 0 2
106095-106884 0 3
106411 0 7
106726 0 7
107042 0 4
107042-107358 0 1
107200 0 5
107358 0 6
107358-107832 0 2
107516 0 5
107674 0 4
107832 0 1
107832 0 3
107990 0 2
107990 0 7
108147 0 1
108147 0 5
108305 0 3
108305 0 6
108463 0 2
108463 0 5
108621-108937 0 1
108621-109095 0 4
108937-109253 0 2
109095 0 5
109253 0 3
109253 0 4
109411 0 3
109411 0 4
109568 0 2
109568 0 5
109726 0 1
109726 0 6
109884-110674 0 7
110042 0 1
110200 0 2
110358 0 1
110516-111147 0 2
110674 0 3
110832 0 4
110990 0 5
111147-111621 0 6
111305 0 3
111463 0 4
111621 0 2
111621 0 7
111700 0 6
111779 0 3
111779-112411 0 5
111937 0 1
112095 0 2
112253 0 1
112411 0 6
112411-112726 0 2
112568 0 5
112726 0 4
112884 0 2
112884 0 5
113042 0 1
113042 0 7
113200 0 3
113200 0 6
113358 0 2
113358 0 6
113516 0 7
113516-114147 0 1
113674-114147 0 5
114147 0 4
114305 0 1
114305-114937 0 4
114463 0 3
114621 0 2
114779 0 1
114937 0 6
114937-115253 0 3
115095 0 5
115253 0 2
115253 0 4
115411 0 2
115411 0 3
115568 0 2
115568 0 7
115726 0 1
115726 0 6
115884 0 2
115884 0 5
116042 0 3
116042 0 4
116200 0 7
116200-116989 0 3
116358 0 6
116516 0 5
116674 0 4
116832-117147 0 2
116990 0 3
117147 0 4
117147-117463 0 1
117305 0 5
117463 0 3
117463-118095 0 6
117621 0 2
117779 0 1
117937 0 2
118095 0 4
118095-118568 0 7
118253 0 2
118411 0 1
118568 0 2
118568 0 6
118726 0 3
118726-119358 0 5
118884 0 2
119042 0 1
119200 0 2
119358 0 3
119516 0 2
119516 0 3
119674 0 1
119674 0 4
119832 0 2
119832 0 5
119990 0 3
119990-120305 0 6
120147 0 2
120305 0 1
120305-120621 0 6
120463 0 2
120621 0 4
120621-121095 0 7
120779 0 2
120937 0 1
121095 0 2
121095 0 6
121174 0 7
121253 0 3
121253-121884 0 6
121411 0 2
121568 0 1
121726 0 2
121884 0 3
121884 0 7
122042 0 2
122042 0 6
122200 0 1
122200 0 5
122358 0 2
122358 0 4
122516 0 3
122516-123147 0 5
122674 0 2
122832 0 1
122990 0 2
123147 0 3
123147-123463 0 4
123305 0 2
123463 0 1
123463-123779 0 7
123621 0 2
123779 0 4
123779-124411 0 6
123937 0 3
124095 0 1
124253 0 3
124411 0 4
124411-124726 0 5
124568 0 2
124726 0 1
124726-125042 0 4
124884 0 2
125042 0 3
125042-125674 0 5
125200 0 2
125358 0 1
125516 0 2
125674 0 3
125674-125990 0 6
125832 0 2
125990 0 1
125990-126305 0 7
126147 0 2
126305 0 4
126305-126937 0 7
126463 0 2
126621 0 1
126779 0 2
126937 0 3
126937-127568 0 6
127095 0 2
127253 0 1
127253 0 4
127411 0 2
127411 0 5
127568 0 6
127568-128042 0 2
127726 0 5
127884 0 4
128042 0 1
128042 0 3
128200 0 2
128200 0 7
128358 0 1
128358 0 5
128516 0 3
128516 0 6
128674 0 2
128674 0 5
128832-129147 0 1
128832-129305 0 4
129147-129463 0 2
129305 0 5
129463 0 3
129463 0 4
129621 0 3
129621 0 4
129779 0 2
129779 0 5
129937 0 1
129937 0 6
130095-130884 0 7
130253 0 1
130411 0 2
130568 0 1
130726-131358 0 2
130884 0 3
131042 0 4
131200 0 5
131358-131832 0 6
131516 0 3
131674 0 4
131832 0 2
131832 0 7
131911 0 6
131990 0 3
131990-132621 0 5
132147 0 1
132305 0 2
132463 0 1
132621 0 6
132621-132937 0 2
132779 0 5
132937 0 4
133095 0 2
133095 0 5
133253 0 1
133253 0 7
133411 0 3
133411 0 6
133568 0 2
133568 0 6
133726 0 7
133726-134358 0 1
133884-134358 0 5
134358 0 4
134516 0 1
134516-135147 0 4
134674 0 3
134832 0 2
134990 0 1
135147 0 6
135147-135463 0 3
135305 0 5
135463 0 2
135463 0 4
135621 0 2
135621 0 3
135779 0 2
135779 0 7
135937 0 1
135937 0 6
136095 0 2
136095 0 5
136253 0 3
136253 0 4
136411 0 7
136411-137200 0 3
136568 0 6
136726 0 5
136884 0 4
137042-137358 0 2
137516 0 3
137595 0 4
137674 0 5
137832 0 5
137990 0 5
138147 0 3
138226 0 4
138305 0 5
138463 0 5
138621 0 5
138779 0 3
138858 0 4
138937 0 5
139095 0 5
139253-139411 0 6
139490 0 5
139568-139884 0 4
140042 0 2
140121 0 3
140200 0 4
140358 0 4
140516 0 4
140674 0 2
140753 0 3
140832 0 4
140990 0 4
141147 0 4
141305 0 2
141384 0 3
141463 0 4
141621 0 4
141779 0 4
141858 0 3
141937 0 2
142016 0 3
142095-142411 0 1
142568 0 3
142647 0 4
142726 0 5
142884 0 5
143042 0 5
143200 0 3
143279 0 4
143358 0 5
143516 0 5
143674 0 5
143832 0 3
143911 0 4
143990 0 5
144147 0 5
144305-144463 0 6
144542 0 5
144621-144937 0 4
145095 0 3
145174 0 4
145253 0 5
145411 0 6
145411-145568 0 2
145568 0 5
145568-145726 0 1
145726 0 4
145884 0 3
146042 0 2
146042-146200 0 6
146200 0 1
146200-146358 0 5
146358 0 2
146358-146516 0 6
146516-146753 0 7
146516-146832 0 3
146516-146832 0 4
146832-147068 0 5
146832-147147 0 1
146832-147147 0 2
147147-147463 0 2
147147-147463 0 3
147147-147463 0 6
147621 0 4
147700 0 5
147779 0 6
147779-148095 0 2
147937 0 6
148095 0 5
148095-148411 0 3
148253 0 4
148411 0 7
148411-148726 0 1
148568 0 6
148726 0 5
148726-149042 0 2
148884 0 6
149042 0 5
149042-149358 0 1
149200 0 4
149358-149595 0 3
149358-149674 0 2
149595 0 5
149674-149990 0 4
149674-150305 0 1
150147 0 4
150226 0 5
150305 0 6
150305-150621 0 2
150463 0 6
150621 0 5
150621-150937 0 3
150779 0 6
150937 0 7
150937-151253 0 1
151095 0 6
151253-151490 0 5
151253-151568 0 2
151490 0 4
151568 0 5
151568-151884 0 1
151726 0 6
151884 0 5
151884-152200 0 3
152042 0 7
152200-152516 0 6
152200-152832 0 1
152200-152832 0 2
152832 0 4
152990-153147 0 7
153147 0 5
153147 0 6
153305-153463 0 7
153463 0 4
153621-153779 0 7
153779 0 5
153779 0 6
153937-154095 0 7
154095 0 4
154253-154411 0 7
154411 0 5
154411 0 6
154568 0 1
154568-154726 0 7
154647 0 2
154726 0 4
154726-155200 0 3
154884 0 4
154884-155042 0 7
155042 0 5
155042 0 6
155200 0 2
155200-155358 0 7
155279 0 3
155358 0 1
155358 0 4
155516-155674 0 7
155516-155832 0 1
155674 0 5
155674 0 6
155832-155990 0 7
155990 0 1
155990 0 4
156147-156305 0 7
156305 0 5
156305 0 6
156305-156621 0 1
156463-156621 0 7
156621 0 1
156621 0 4
156779 0 4
156779-156937 0 7
156779-157095 0 1
156937 0 4
156937 0 5
156937 0 6
157095 0 4
157095-157253 0 7
157253 0 1
157253 0 4
157411 0 4
157411-157568 0 7
157568 0 4
157568 0 5
157568 0 6
157568-157884 0 1
157726 0 4
157726-157884 0 7
157884-158200 0 2
157884-158200 0 7
158358 0 1
158358 0 7
158437 0 2
158437 0 6
158516-158832 0 5
158516-159147 0 3
158832-159147 0 7
159147-159621 0 6
159305 0 2
159463 0 3
159621 0 4
159621 0 5
159779 0 3
159779-160253 0 6
159937 0 2
160095 0 1
160253 0 3
160253 0 6
160411-161042 0 2
160411-161042 0 7
161042-161674 0 3
161042-161674 0 5
161674-162305 0 7
161674-162937 0 1
162305-162937 0 6
162937-163253 0 2
162937-163253 0 7
163411 0 1
163411 0 7
163490 0 2
163490 0 6
163568-163884 0 5
163568-164200 0 3
163884-164200 0 7
164200-164674 0 6
164358 0 2
164516 0 3
164674 0 4
164674 0 5
164832 0 3
164832-165305 0 6
164990 0 2
165147 0 1
165305 0 3
165305 0 6
165463-166095 0 2
165463-166095 0 7
166095-166726 0 3
166095-166726 0 5
166726-167358 0 5
166726-167358 0 6
166726-167990 0 1
167358-167990 0 4
167358-167990 0 7
167832 0 5
167911 0 6
167990 0 7
167990-168305 0 2
168147 0 6
168305 0 1
168305 0 7
168463 0 2
168463-168937 0 5
168621-168937 0 3
168937 0 2
169095 0 1
169095 0 4
169174 0 5
169253 0 6
169253-169726 0 3
169411-169726 0 5
169726-170200 0 7
169726-170358 0 2
170358 0 7
170437 0 6
170516-170726 0 3
170516-170726 0 7
170726-170937 0 2
170726-170937 0 6
170937-171147 0 1
170937-172884 0 5
171147-173042 0 2
171779-172884 0 4
172884 0 5
172963 0 6
173042 0 7
173042-173358 0 2
173200 0 6
173358 0 1
173358 0 7
173516 0 2
173516-173990 0 5
173674-173990 0 3
173990 0 2
174147 0 1
174147 0 4
174226 0 5
174305 0 6
174305-174779 0 3
174463-174779 0 5
174779-175253 0 7
174779-175411 0 2
175411 0 7
175490 0 6
175568-175779 0 3
175568-175779 0 7
175779-175990 0 2
175779-175990 0 6
175990-176200 0 1
175990-177937 0 5
176200-176832 0 2
176832 0 7
176832-177463 0 1
176990 0 7
177147 0 7
177305 0 7
177463 0 7
177463-178095 0 2
177621 0 7
177779 0 7
177937 0 4
177937 0 7
178016 0 5
178095-178411 0 6
178253 0 1
178411 0 3
178411-178726 0 7
178568 0 1
178726 0 4
178884 0 1
178884 0 5
179042 0 2
179042 0 6
179200 0 1
179200 0 4
179358 0 7
179437 0 6
179516 0 3
179516 0 5
179674 0 2
179674 0 4
179832 0 1
179832 0 3
179990 0 2
180147 0 1
180147 0 7
180305 0 3
180305 0 6
180463 0 1
180463 0 4
180542 0 5
180621-180937 0 6
180779 0 1
180937 0 2
180937-181253 0 7
181095 0 1
181253 0 4
181411 0 1
181411 0 5
181568 0 2
181568 0 6
181726 0 1
181726 0 4
181884 0 7
181963 0 6
182042 0 2
182042 0 5
182200 0 1
182200 0 5
182358 0 2
182358 0 3
182516 0 3
182516 0 4
182674 0 2
182832 0 1
182990 0 4
183068 0 5
183147 0 1
183147-183463 0 6
183305 0 2
183463 0 3
183463-183779 0 7
183621 0 2
183779 0 1
183779 0 4
183937 0 2
183937 0 5
184095 0 3
184095 0 6
184253 0 2
184253 0 4
184411 0 1
184411 0 7
184490 0 2
184490 0 6
184568 0 3
184568 0 5
184726 0 2
184726 0 4
184884 0 3
185042 0 1
185042 0 2
185200 0 2
185200 0 7
185358 0 3
185358 0 6
185516 0 2
185516 0 4
185595 0 5
185674 0 1
185674-185990 0 6
185832 0 2
185990 0 3
185990-186305 0 7
186147 0 2
186305 0 1
186305 0 4
186463 0 2
186463 0 5
186621 0 3
186621 0 6
186779 0 2
186779 0 4
186937 0 1
186937 0 7
187016 0 2
187016 0 6
187095 0 3
187095 0 5
187253 0 2
187253 0 5
187411 0 3
187568 0 2
187568 0 4
187647 0 1
187726 0 2
187884 0 1
187884 0 3
188042 0 2
188200-188516 0 4
188516-188832 0 5
188674 0 2
188832 0 2
188832 0 6
188990 0 3
188990 0 7
189147 0 6
189147-189305 0 2
189305 0 5
189463-189779 0 3
189779-190095 0 4
189937 0 2
190095 0 2
190095 0 5
190253 0 3
190253 0 6
190411 0 5
190411-190568 0 2
190568 0 4
190726-191042 0 2
191042-191200 0 1
191042-191358 0 3
191358 0 3
191358 0 4
191516 0 2
191516 0 7
191674 0 1
191674 0 6
191832 0 2
191832 0 5
191990 0 6
192147 0 5
192200 0 3
192305 0 4
192411 0 3
192463 0 5
192621 0 4
192621-192779 0 2
192779 0 3
192937 0 1
192937 0 2
193095 0 1
193253-193568 0 4
193568 0 2
193568-193884 0 5
193726 0 1
193884 0 2
193884 0 6
194042 0 7
194042-194200 0 3
194200 0 6
194358 0 2
194358 0 5
194516-194832 0 3
194832 0 2
194832-195147 0 4
194990 0 1
195147 0 2
195147 0 5
195305 0 6
195305-195463 0 3
195463 0 5
195621 0 2
195621 0 4
195779 0 3
195779 0 7
195937 0 2
195937 0 6
196095 0 1
196095 0 5
196253 0 3
196253 0 7
196411 0 2
196411-196568 0 6
196568 0 1
196647 0 2
196726 0 3
196726-196884 0 5
197042 0 4
197200 0 3
197200 0 7
197358 0 2
197358 0 7
197516 0 3
197674 0 4
197832 0 3
197832 0 7
197911 0 6
197990 0 2
197990 0 7
198147 0 3
198147 0 7
198305 0 4
198305 0 6
198463 0 3
198621 0 2
198621 0 7
198779 0 3
198937-199253 0 6
198937-199568 0 4
199568 0 3
199647 0 2
199726 0 3
199805 0 4
199884 0 5
199963 0 4
200042 0 5
200121 0 6
200200 0 2
200200-200832 0 7
200279 0 1
200358 0 2
200437 0 3
200516 0 4
200595 0 3
200674 0 4
200753 0 5
200832 0 1
200832-200990 0 6
201147 0 1
201147-201305 0 4
201463 0 1
201463-201621 0 6
201621-201779 0 4
201779 0 1
202095 0 1
202095 0 6
202174 0 4
202253 0 5
202332 0 6
202411 0 1
202411 0 7
202568 0 6
202726 0 1
202726-202884 0 5
202884 0 1
203042 0 1
203358 0 1
203358-203516 0 5
203674 0 1
203674-203832 0 3
203990 0 1
203990-204147 0 5
204147-204305 0 3
204305 0 1
204621 0 1
204621 0 5
204700 0 4
204779 0 3
204858 0 4
204937 0 1
204937 0 5
205095 0 1
205095 0 7
205253 0 1
205253-205411 0 4
205568 0 1
205568-205726 0 6
205884 0 1
205884-206042 0 6
206200 0 1
206200-206358 0 4
206516 0 1
206516-206674 0 6
206674-206832 0 4
206832 0 1
207147 0 1
207147 0 6
207226 0 4
207305 0 5
207384 0 6
207463 0 1
207463 0 7
207621 0 6
207779 0 1
207779-207937 0 5
207937 0 1
208095 0 1
208411 0 1
208411 0 6
208568 0 2
208568 0 5
208726 0 3
208726 0 4
208884 0 2
208884 0 5
209042 0 1
209042 0 4
209200 0 3
209200 0 7
209358 0 2
209358 0 6
209516 0 1
209516 0 5
209674-209832 0 2
209674-209832 0 6
209990 0 1
210068 0 2
210147 0 3
210226 0 5
210305 0 7
210937-211568 0 3
